date,country,currency,amount
2019-10-08,Qatar,AUD,16299
2019-10-08,United Arab Emirates,GBP,53801
2019-10-08,Italy,USD,97162
2019-10-08,Italy,EUR,11044
2019-10-08,Qatar,GBP,21529
2019-10-08,Australia,CAD,13789
2019-10-08,Qatar,USD,75668
2019-10-08,Italy,EUR,3405
2019-10-08,Chile,CAD,25282
2019-10-08,Belgium,AUD,96867
2019-10-08,United States of America,GBP,61506
2019-10-08,Chile,CAD,26907
2019-10-08,Latvia,AUD,46040
2019-10-08,South Africa,AUD,61273
2019-10-08,United States of America,USD,86496
2019-10-08,United States of America,AUD,23429
2019-10-08,Latvia,USD,41547
2019-10-08,Australia,CAD,9934
2019-10-08,United States of America,CAD,22143
2019-10-08,South Africa,GBP,44801
2019-10-08,Belgium,EUR,97358
2019-10-08,United States of America,USD,31752
2019-10-08,Belgium,USD,64953
2019-10-08,United States of America,USD,63587
2019-10-08,United Arab Emirates,EUR,24552
2019-10-08,Italy,CAD,51408
2019-10-08,Chile,EUR,59174
2019-10-08,Chile,GBP,18862
2019-10-08,United Arab Emirates,CAD,3676
2019-10-08,Latvia,GBP,45938
2019-10-08,Italy,GBP,99409
2019-10-08,Qatar,CAD,13992
2019-10-08,United Arab Emirates,EUR,71841
2019-10-08,Chile,AUD,62787
2019-10-08,Qatar,CAD,93792
2019-10-08,Chile,AUD,64977
2019-10-08,Austria,USD,87502
2019-10-08,Australia,AUD,64036
2019-10-08,Chile,AUD,58942
2019-10-08,South Africa,AUD,19149
2019-10-08,United Arab Emirates,GBP,91388
2019-10-08,United Arab Emirates,USD,40888
2019-10-08,Qatar,EUR,36271
2019-10-08,United Arab Emirates,AUD,26006
2019-10-08,Austria,EUR,8753
2019-10-08,United Kingdom,CAD,48698
2019-10-08,Latvia,GBP,93328
2019-10-08,Australia,AUD,80275
2019-10-08,United Kingdom,GBP,99188
2019-10-08,Chile,AUD,48116
2019-10-08,Qatar,AUD,4061
2019-10-08,United States of America,GBP,6924
2019-10-08,Qatar,USD,46746
2019-10-08,Australia,EUR,82465
2019-10-08,United Arab Emirates,GBP,29709
2019-10-08,United States of America,AUD,9659
2019-10-08,Italy,GBP,52662
2019-10-08,Austria,EUR,89093
2019-10-08,Australia,GBP,93635
2019-10-08,Belgium,CAD,35882
2019-10-08,Italy,AUD,55676
2019-10-08,United Arab Emirates,GBP,46052
2019-10-08,United States of America,USD,6353
2019-10-08,Australia,AUD,60110
2019-10-08,Qatar,GBP,25110
2019-10-08,South Africa,CAD,34556
2019-10-08,Austria,GBP,34170
2019-10-08,South Africa,USD,46004
2019-10-08,Austria,AUD,85073
2019-10-08,Austria,USD,31445
2019-10-08,Latvia,AUD,69221
2019-10-08,South Africa,USD,3452
2019-10-08,United States of America,GBP,23606
2019-10-08,United Arab Emirates,USD,49304
2019-10-08,Italy,CAD,77439
2019-10-08,United Arab Emirates,CAD,24748
2019-10-08,Italy,AUD,6750
2019-10-08,Chile,GBP,7930
2019-10-08,Qatar,AUD,41956
2019-10-08,South Africa,AUD,1251
2019-10-08,United Arab Emirates,AUD,29741
2019-10-08,Australia,EUR,93943
2019-10-09,Chile,EUR,85907
2019-10-09,Austria,GBP,93894
2019-10-09,United Kingdom,GBP,97379
2019-10-09,Chile,GBP,35097
2019-10-09,United Arab Emirates,EUR,70634
2019-10-09,Italy,EUR,88345
2019-10-09,South Africa,EUR,6457
2019-10-09,Italy,USD,22048
2019-10-09,Latvia,USD,29346
2019-10-09,Australia,CAD,47719
2019-10-09,Qatar,EUR,76634
2019-10-09,Italy,AUD,42232
2019-10-09,Belgium,USD,67678
2019-10-09,Qatar,GBP,65567
2019-10-09,Qatar,GBP,13747
2019-10-09,Italy,AUD,64494
2019-10-09,Chile,CAD,53591
2019-10-09,United Arab Emirates,GBP,72537
2019-10-09,Belgium,GBP,13815
2019-10-09,Austria,AUD,21061
2019-10-09,Latvia,EUR,61407
2019-10-09,Austria,AUD,99579
2019-10-09,South Africa,USD,42237
2019-10-09,Chile,CAD,53191
2019-10-09,Australia,EUR,46304
2019-10-09,Belgium,GBP,79509
2019-10-09,South Africa,CAD,76361
2019-10-09,Qatar,USD,38491
2019-10-09,Belgium,USD,16623
2019-10-09,South Africa,GBP,94398
2019-10-09,Chile,CAD,20472
2019-10-09,United States of America,CAD,55312
2019-10-09,Belgium,CAD,95099
2019-10-09,Australia,EUR,68380
2019-10-09,Qatar,CAD,39369
2019-10-09,Australia,EUR,56300
2019-10-09,Austria,GBP,52974
2019-10-09,Latvia,AUD,5950
2019-10-09,Italy,EUR,53035
2019-10-09,Austria,GBP,3933
2019-10-09,Qatar,EUR,33838
2019-10-09,United States of America,GBP,95190
2019-10-09,Italy,EUR,75045
2019-10-09,Latvia,CAD,61849
2019-10-09,Belgium,GBP,28687
2019-10-09,Qatar,EUR,96358
2019-10-09,Italy,USD,76754
2019-10-09,United Arab Emirates,GBP,25229
2019-10-09,Belgium,CAD,23977
2019-10-09,Qatar,EUR,47404
2019-10-09,Latvia,CAD,9882
2019-10-09,Italy,USD,11928
2019-10-09,Italy,CAD,37461
2019-10-09,Chile,GBP,54618
2019-10-09,Chile,CAD,20256
2019-10-09,Latvia,GBP,77117
2019-10-09,Belgium,GBP,18235
2019-10-09,United Arab Emirates,GBP,93475
2019-10-09,Latvia,USD,97721
2019-10-09,Latvia,GBP,6689
2019-10-09,Italy,GBP,83574
2019-10-09,South Africa,GBP,9393
2019-10-09,Australia,GBP,33753
2019-10-09,Austria,EUR,9162
2019-10-09,Austria,EUR,53570
2019-10-09,Austria,CAD,54921
2019-10-09,South Africa,CAD,84642
2019-10-09,United States of America,CAD,81577
2019-10-09,Australia,EUR,77544
2019-10-09,United Kingdom,GBP,63914
2019-10-09,United States of America,USD,42466
2019-10-09,United Kingdom,USD,94297
2019-10-09,South Africa,EUR,5115
2019-10-09,Chile,AUD,90262
2019-10-09,Italy,EUR,46846
2019-10-09,United States of America,CAD,63117
2019-10-09,Qatar,GBP,2370
2019-10-09,Qatar,AUD,20747
2019-10-09,Austria,AUD,91908
2019-10-09,Qatar,GBP,94705
2019-10-09,United Kingdom,GBP,32102
2019-10-09,South Africa,EUR,9643
2019-10-09,Italy,USD,91499
2019-10-09,United Kingdom,GBP,77701
2019-10-09,United Arab Emirates,USD,5467
2019-10-09,Qatar,AUD,5488
2019-10-09,United States of America,AUD,97786
2019-10-09,United Arab Emirates,GBP,16895
2019-10-09,Belgium,AUD,38347
2019-10-09,Qatar,EUR,23608
2019-10-09,Chile,GBP,72092
2019-10-09,United Kingdom,USD,20303
2019-10-09,United Kingdom,AUD,36806
2019-10-09,Qatar,CAD,93333
2019-10-09,Italy,GBP,47921
2019-10-09,United Kingdom,GBP,16078
2019-10-09,Australia,EUR,73807
2019-10-09,Belgium,EUR,66781
2019-10-09,Qatar,USD,87694
2019-10-09,South Africa,EUR,20658
2019-10-09,Latvia,EUR,20313
2019-10-09,United Arab Emirates,EUR,73525
2019-10-09,Belgium,EUR,87848
2019-10-09,Chile,CAD,73773
2019-10-09,Qatar,GBP,36373
2019-10-09,Austria,EUR,11089
2019-10-09,Belgium,USD,6355
2019-10-09,Australia,GBP,33862
2019-10-09,Qatar,EUR,11249
2019-10-09,United Arab Emirates,CAD,58695
2019-10-09,United Arab Emirates,CAD,24000
2019-10-09,Austria,EUR,92204
2019-10-09,Australia,AUD,11283
2019-10-09,United States of America,EUR,66269
2019-10-09,Italy,GBP,37478
2019-10-09,Latvia,GBP,83807
2019-10-09,Italy,AUD,54214
2019-10-09,Italy,AUD,92016
2019-10-09,Italy,GBP,26473
2019-10-09,Belgium,EUR,42649
2019-10-09,United Kingdom,AUD,96487
2019-10-09,Italy,USD,37669
2019-10-09,Latvia,USD,818
2019-10-09,South Africa,EUR,84692
2019-10-09,United States of America,EUR,53666
2019-10-09,Australia,USD,16560
2019-10-09,Qatar,AUD,7714
2019-10-09,Italy,AUD,94859
2019-10-09,Austria,AUD,34218
2019-10-09,Chile,GBP,79094
2019-10-09,Austria,EUR,69975
2019-10-09,United Kingdom,AUD,64599
2019-10-09,Latvia,USD,82741
2019-10-09,United Arab Emirates,EUR,48192
2019-10-09,United Kingdom,EUR,43935
2019-10-09,Chile,AUD,82229
2019-10-09,Chile,GBP,65672
2019-10-09,Latvia,EUR,31987
2019-10-09,Australia,CAD,89518
2019-10-09,Qatar,AUD,7829
2019-10-09,Italy,EUR,28664
2019-10-09,Belgium,GBP,38802
2019-10-09,United States of America,USD,58013
2019-10-09,Italy,CAD,31612
2019-10-09,United Kingdom,USD,75351
2019-10-09,United States of America,CAD,93384
2019-10-09,Chile,EUR,18922
2019-10-09,United Arab Emirates,CAD,16493
2019-10-09,Australia,EUR,14834
2019-10-09,South Africa,USD,19144
2019-10-09,United Kingdom,AUD,62490
2019-10-09,United States of America,EUR,61459
2019-10-09,United Arab Emirates,EUR,53962
2019-10-09,Australia,GBP,29700
2019-10-09,Latvia,GBP,29008
2019-10-09,Australia,AUD,31549
2019-10-09,Australia,GBP,45620
2019-10-09,Latvia,CAD,40233
2019-10-09,Qatar,USD,19079
2019-10-09,Belgium,USD,78654
2019-10-09,Chile,CAD,24438
2019-10-09,Qatar,AUD,84257
2019-10-09,United States of America,GBP,23672
2019-10-09,Latvia,USD,29160
2019-10-09,United Arab Emirates,CAD,65290
2019-10-09,United Kingdom,CAD,11766
2019-10-09,Latvia,EUR,19600
2019-10-09,Italy,CAD,28855
2019-10-09,Italy,USD,41503
2019-10-09,Latvia,AUD,67616
2019-10-09,United States of America,EUR,75576
2019-10-09,Australia,GBP,13371
2019-10-09,United Arab Emirates,GBP,20126
2019-10-09,Belgium,USD,99390
2019-10-09,Australia,USD,63085
2019-10-09,Australia,EUR,49383
2019-10-09,Australia,CAD,5
2019-10-09,United States of America,GBP,37591
2019-10-09,United States of America,AUD,91998
2019-10-09,Chile,CAD,35685
2019-10-09,Chile,CAD,54436
2019-10-09,Latvia,GBP,18900
2019-10-09,United Arab Emirates,AUD,19609
2019-10-09,United Arab Emirates,EUR,25758
2019-10-09,Italy,EUR,19117
2019-10-09,Latvia,USD,28923
2019-10-09,South Africa,USD,48874
2019-10-09,Belgium,AUD,34476
2019-10-09,Chile,GBP,68481
2019-10-09,Italy,EUR,30343
2019-10-09,Australia,GBP,48198
2019-10-09,Chile,AUD,43840
2019-10-09,South Africa,EUR,40511
2019-10-09,Latvia,USD,50789
2019-10-09,South Africa,EUR,11542
2019-10-09,Latvia,AUD,93935
2019-10-09,Qatar,EUR,27727
2019-10-09,Australia,EUR,97899
2019-10-09,Australia,EUR,97471
2019-10-09,United Arab Emirates,CAD,92759
2019-10-09,South Africa,USD,15917
2019-10-09,Australia,EUR,62183
2019-10-09,Latvia,CAD,36564
2019-10-09,United Arab Emirates,EUR,4454
2019-10-09,United Arab Emirates,CAD,55949
2019-10-09,Chile,EUR,24598
2019-10-09,Belgium,AUD,17185
2019-10-09,Italy,GBP,39993
2019-10-09,South Africa,GBP,547
2019-10-09,Belgium,GBP,36214
2019-10-09,Chile,GBP,51135
2019-10-09,Qatar,USD,75020
2019-10-09,Italy,GBP,70855
2019-10-09,Australia,CAD,62198
2019-10-09,Chile,USD,231
2019-10-09,United Kingdom,USD,71696
2019-10-09,United Kingdom,CAD,86785
2019-10-09,South Africa,AUD,14649
2019-10-09,Belgium,GBP,5246
2019-10-09,United States of America,USD,83113
2019-10-09,United Arab Emirates,EUR,99340
2019-10-09,Latvia,GBP,14919
2019-10-09,Qatar,USD,16686
2019-10-09,Belgium,EUR,10542
2019-10-09,South Africa,EUR,75870
2019-10-09,Qatar,CAD,22576
2019-10-09,United States of America,USD,62025
2019-10-09,Australia,GBP,73726
2019-10-09,South Africa,GBP,21784
2019-10-09,Latvia,CAD,49613
2019-10-09,Belgium,AUD,53178
2019-10-09,United States of America,EUR,44465
2019-10-09,Belgium,EUR,66478
2019-10-09,Italy,EUR,63160
2019-10-09,Belgium,USD,73995
2019-10-09,Latvia,USD,65961
2019-10-09,Austria,GBP,62421
2019-10-09,Australia,EUR,5489
2019-10-09,Chile,USD,50251
2019-10-09,Latvia,GBP,5098
2019-10-09,Australia,USD,7740
2019-10-09,Italy,AUD,89441
2019-10-09,Australia,CAD,88881
2019-10-09,Australia,EUR,52968
2019-10-09,Austria,USD,12025
2019-10-09,South Africa,USD,94302
2019-10-09,United Kingdom,USD,93914
2019-10-09,United States of America,AUD,29860
2019-10-09,United States of America,GBP,35653
2019-10-09,Austria,CAD,4145
2019-10-09,United Arab Emirates,USD,21274
2019-10-09,United Kingdom,GBP,77861
2019-10-09,Australia,EUR,70508
2019-10-09,South Africa,GBP,83507
2019-10-09,Australia,EUR,81050
2019-10-09,Latvia,EUR,78020
2019-10-09,Latvia,AUD,36910
2019-10-09,Latvia,EUR,97618
2019-10-09,Australia,CAD,83413
2019-10-09,Australia,GBP,59046
2019-10-09,Qatar,AUD,71246
2019-10-09,Belgium,GBP,22684
2019-10-09,United Kingdom,AUD,99911
2019-10-09,Chile,EUR,16313
2019-10-09,Latvia,EUR,87963
2019-10-09,Austria,USD,88671
2019-10-09,Austria,USD,80188
2019-10-09,Belgium,CAD,79116
2019-10-09,Belgium,GBP,32190
2019-10-09,South Africa,AUD,77880
2019-10-09,Belgium,CAD,27603
2019-10-09,United Arab Emirates,EUR,33131
2019-10-09,South Africa,USD,61258
2019-10-09,United Kingdom,AUD,10060
2019-10-09,United States of America,AUD,14386
2019-10-09,Latvia,GBP,76570
2019-10-09,Austria,USD,44054
2019-10-09,United States of America,USD,38450
2019-10-09,Latvia,GBP,13815
2019-10-09,Qatar,CAD,81368
2019-10-09,Belgium,EUR,96723
2019-10-09,Chile,GBP,96803
2019-10-09,Australia,EUR,47624
2019-10-09,Chile,CAD,77562
2019-10-09,Belgium,EUR,45639
2019-10-09,Austria,USD,88088
2019-10-09,Qatar,USD,42245
2019-10-09,Australia,EUR,50222
2019-10-09,Belgium,EUR,30277
2019-10-09,Australia,AUD,59785
2019-10-09,United States of America,AUD,3531
2019-10-09,Chile,GBP,68347
2019-10-09,Chile,GBP,23423
2019-10-09,Latvia,AUD,80770
2019-10-09,South Africa,GBP,94403
2019-10-09,Australia,GBP,55234
2019-10-09,Australia,EUR,30511
2019-10-09,Belgium,AUD,87864
2019-10-09,Qatar,EUR,19584
2019-10-09,Qatar,EUR,61229
2019-10-09,United States of America,USD,37064
2019-10-09,United Kingdom,GBP,54073
2019-10-09,United Arab Emirates,EUR,6568
2019-10-09,United Kingdom,EUR,11054
2019-10-09,Latvia,CAD,15714
2019-10-09,United States of America,GBP,98927
2019-10-09,Australia,AUD,32540
2019-10-09,South Africa,USD,63441
2019-10-09,United Arab Emirates,GBP,2537
2019-10-09,Qatar,USD,64687
2019-10-09,United Kingdom,USD,92427
2019-10-09,Belgium,CAD,38795
2019-10-09,Austria,AUD,7857
2019-10-09,Qatar,AUD,18421
2019-10-09,Italy,AUD,80612
2019-10-09,Qatar,EUR,47107
2019-10-09,Latvia,AUD,34396
2019-10-09,Australia,CAD,8825
2019-10-09,United Arab Emirates,USD,61733
2019-10-09,Austria,CAD,42484
2019-10-09,Italy,USD,50694
2019-10-09,Belgium,EUR,31926
2019-10-09,South Africa,USD,53891
2019-10-09,Austria,CAD,35836
2019-10-09,South Africa,GBP,60118
2019-10-09,Qatar,USD,20640
2019-10-09,United Arab Emirates,AUD,46345
2019-10-09,Latvia,GBP,39059
2019-10-09,Australia,EUR,57205
2019-10-09,Latvia,AUD,12269
2019-10-09,United States of America,CAD,2929
2019-10-09,United States of America,GBP,2353
2019-10-09,Italy,AUD,70813
2019-10-09,Latvia,EUR,34378
2019-10-09,Italy,GBP,29661
2019-10-09,United Arab Emirates,EUR,31779
2019-10-09,United States of America,AUD,75378
2019-10-09,Australia,EUR,58516
2019-10-09,Qatar,AUD,12643
2019-10-09,Belgium,AUD,25532
2019-10-09,Australia,USD,69333
2019-10-09,United Kingdom,AUD,98944
2019-10-09,Belgium,USD,63126
2019-10-09,Italy,USD,5593
2019-10-09,Chile,GBP,22083
2019-10-09,Chile,AUD,64754
2019-10-09,South Africa,CAD,1119
2019-10-09,Austria,CAD,73099
2019-10-09,Belgium,EUR,13060
2019-10-09,Qatar,GBP,49271
2019-10-09,United Arab Emirates,CAD,73824
2019-10-09,Chile,EUR,31934
2019-10-09,Chile,AUD,98270
2019-10-09,United States of America,AUD,16175
2019-10-09,Belgium,USD,56545
2019-10-09,Belgium,USD,61448
2019-10-09,Australia,GBP,18488
2019-10-09,United States of America,GBP,93920
2019-10-09,Belgium,USD,95283
2019-10-09,South Africa,EUR,75326
2019-10-09,South Africa,USD,80934
2019-10-09,Austria,EUR,91793
2019-10-09,United Kingdom,GBP,20856
2019-10-09,Qatar,GBP,83993
2019-10-09,Australia,EUR,74572
2019-10-09,Belgium,EUR,56705
2019-10-09,Belgium,CAD,14360
2019-10-09,South Africa,USD,86608
2019-10-09,Australia,GBP,23370
2019-10-09,Australia,USD,46121
2019-10-09,Austria,EUR,55906
2019-10-09,South Africa,USD,98060
2019-10-09,Australia,CAD,91922
2019-10-09,Chile,USD,1852
2019-10-09,Qatar,USD,10628
2019-10-09,United Kingdom,EUR,99449
2019-10-09,United Kingdom,CAD,88683
2019-10-09,Latvia,USD,83302
2019-10-09,United Kingdom,GBP,6273
2019-10-09,Chile,EUR,94548
2019-10-09,Chile,GBP,26181
2019-10-09,Chile,GBP,34613
2019-10-09,Italy,EUR,86970
2019-10-09,Chile,GBP,53512
2019-10-09,Australia,CAD,64912
2019-10-09,Australia,EUR,1114
2019-10-09,Belgium,CAD,13113
2019-10-09,Belgium,GBP,25253
2019-10-09,Australia,CAD,50453
2019-10-09,Chile,EUR,16446
2019-10-09,Latvia,GBP,52990
2019-10-09,United States of America,GBP,4343
2019-10-09,United Arab Emirates,EUR,36159
2019-10-09,United Arab Emirates,EUR,30662
2019-10-09,Chile,USD,87918
2019-10-09,Belgium,GBP,18634
2019-10-09,Austria,USD,96163
2019-10-09,Belgium,GBP,15809
2019-10-09,South Africa,AUD,51602
2019-10-09,Austria,EUR,7062
2019-10-09,South Africa,USD,43759
2019-10-09,Australia,CAD,44487
2019-10-09,United Arab Emirates,USD,61841
2019-10-09,United Kingdom,USD,74741
2019-10-09,Australia,EUR,6065
2019-10-09,United Kingdom,EUR,23105
2019-10-09,Qatar,AUD,5348
2019-10-09,Qatar,USD,46343
2019-10-09,United Kingdom,CAD,17626
2019-10-09,Australia,CAD,57243
2019-10-09,Chile,CAD,83248
2019-10-09,United Arab Emirates,AUD,33292
2019-10-09,Latvia,GBP,58986
2019-10-09,United States of America,CAD,83675
2019-10-09,South Africa,AUD,53757
2019-10-09,United Kingdom,GBP,77985
2019-10-09,South Africa,AUD,42765
2019-10-09,United Arab Emirates,CAD,55303
2019-10-09,United Arab Emirates,CAD,16695
2019-10-09,Qatar,GBP,97896
2019-10-09,South Africa,GBP,77046
2019-10-09,South Africa,USD,97879
2019-10-09,Chile,CAD,75991
2019-10-09,Italy,AUD,74993
2019-10-09,Belgium,AUD,40197
2019-10-09,United States of America,USD,51291
2019-10-09,United Kingdom,AUD,27952
2019-10-09,Latvia,AUD,45353
2019-10-09,Latvia,AUD,66657
2019-10-09,Australia,USD,40613
2019-10-09,Italy,AUD,13343
2019-10-09,Italy,CAD,67
2019-10-09,United Kingdom,AUD,45728
2019-10-09,United Arab Emirates,EUR,34629
2019-10-09,Austria,USD,20128
2019-10-09,United Arab Emirates,USD,13601
2019-10-09,United Kingdom,EUR,12952
2019-10-09,Chile,EUR,7517
2019-10-09,Latvia,USD,92670
2019-10-09,United States of America,AUD,44000
2019-10-09,United States of America,EUR,24096
2019-10-09,United States of America,GBP,44560
2019-10-09,South Africa,GBP,98598
2019-10-09,United Arab Emirates,USD,86306
2019-10-09,United Kingdom,USD,64765
2019-10-09,United States of America,CAD,82863
2019-10-09,Australia,GBP,68934
2019-10-09,United Kingdom,USD,49832
2019-10-09,United States of America,GBP,54555
2019-10-09,United States of America,AUD,57950
2019-10-09,Italy,EUR,27059
2019-10-09,South Africa,EUR,28996
2019-10-09,Qatar,AUD,8398
2019-10-09,South Africa,EUR,11174
2019-10-09,Chile,EUR,36473
2019-10-09,Qatar,EUR,64374
2019-10-09,United Kingdom,CAD,97349
2019-10-09,Latvia,GBP,81983
2019-10-09,Chile,GBP,83658
2019-10-09,Belgium,AUD,38901
2019-10-09,Australia,GBP,7465
2019-10-09,Qatar,GBP,87400
2019-10-10,United States of America,USD,61170
2019-10-10,Latvia,GBP,45635
2019-10-10,United Arab Emirates,EUR,16640
2019-10-10,United States of America,CAD,37345
2019-10-10,Australia,EUR,97321
2019-10-10,Italy,GBP,27542
2019-10-10,Belgium,CAD,43247
2019-10-10,Chile,USD,20556
2019-10-10,United States of America,CAD,58652
2019-10-10,United Arab Emirates,AUD,4604
2019-10-10,Chile,GBP,66941
2019-10-10,United Arab Emirates,USD,92227
2019-10-10,Latvia,USD,51455
2019-10-10,Chile,USD,66535
2019-10-10,United Arab Emirates,USD,69548
2019-10-10,United States of America,AUD,1083
2019-10-10,Austria,CAD,40950
2019-10-10,Chile,EUR,46249
2019-10-10,Australia,EUR,33916
2019-10-10,Belgium,AUD,2089
2019-10-10,South Africa,EUR,16019
2019-10-10,Austria,AUD,99468
2019-10-10,Italy,USD,76740
2019-10-10,Belgium,USD,35240
2019-10-10,Italy,USD,69980
2019-10-10,Austria,GBP,6564
2019-10-10,Australia,CAD,55550
2019-10-10,Belgium,AUD,31356
2019-10-10,United Arab Emirates,CAD,30587
2019-10-10,United Arab Emirates,GBP,2999
2019-10-10,United Kingdom,EUR,94322
2019-10-10,Latvia,AUD,77002
2019-10-10,Latvia,USD,39272
2019-10-10,United States of America,GBP,57173
2019-10-10,Austria,GBP,99735
2019-10-10,Latvia,AUD,54914
2019-10-10,Chile,EUR,47085
2019-10-10,United States of America,GBP,60871
2019-10-10,United States of America,GBP,53485
2019-10-10,South Africa,GBP,44241
2019-10-10,Belgium,CAD,49870
2019-10-10,Austria,GBP,15386
2019-10-10,Belgium,USD,80833
2019-10-10,South Africa,USD,45420
2019-10-10,Australia,USD,66446
2019-10-10,United Arab Emirates,AUD,19807
2019-10-10,South Africa,AUD,11671
2019-10-10,Latvia,AUD,28311
2019-10-10,United Arab Emirates,AUD,44262
2019-10-10,United States of America,EUR,56832
2019-10-10,Chile,EUR,72169
2019-10-10,Chile,USD,51868
2019-10-10,Belgium,GBP,98871
2019-10-10,Qatar,CAD,64253
2019-10-10,United Kingdom,GBP,70940
2019-10-10,Italy,USD,43277
2019-10-10,Austria,USD,43636
2019-10-10,Italy,CAD,30237
2019-10-10,United States of America,USD,74971
2019-10-10,Austria,GBP,20230
2019-10-10,Australia,EUR,61467
2019-10-10,Belgium,USD,93320
2019-10-10,United Kingdom,CAD,54023
2019-10-10,Qatar,GBP,44334
2019-10-10,United Arab Emirates,GBP,44201
2019-10-10,Belgium,AUD,37411
2019-10-10,Austria,EUR,50976
2019-10-10,United Kingdom,CAD,37214
2019-10-10,Australia,CAD,79496
2019-10-10,South Africa,CAD,39252
2019-10-10,United Kingdom,GBP,28280
2019-10-10,Latvia,CAD,87428
2019-10-10,United Arab Emirates,USD,35981
2019-10-10,Austria,EUR,75721
2019-10-10,Austria,GBP,10164
2019-10-10,United States of America,AUD,62407
2019-10-10,South Africa,EUR,58960
2019-10-10,South Africa,USD,33639
2019-10-10,Austria,CAD,28942
2019-10-10,United States of America,EUR,11071
2019-10-10,Chile,AUD,87260
2019-10-10,United States of America,USD,14489
2019-10-10,Australia,EUR,61518
2019-10-10,Belgium,AUD,46710
2019-10-10,Latvia,AUD,82125
2019-10-10,Austria,GBP,62627
2019-10-10,South Africa,CAD,28110
2019-10-10,United Kingdom,CAD,62152
2019-10-10,Qatar,CAD,20970
2019-10-10,Qatar,EUR,23352
2019-10-10,Latvia,CAD,31921
2019-10-10,Belgium,EUR,95872
2019-10-10,United Arab Emirates,USD,1911
2019-10-10,United Kingdom,GBP,36057
2019-10-10,South Africa,AUD,12781
2019-10-10,Australia,CAD,49118
2019-10-10,Belgium,GBP,863
2019-10-10,Australia,EUR,66560
2019-10-10,Latvia,EUR,47297
2019-10-10,Latvia,AUD,12831
2019-10-10,Latvia,CAD,40696
2019-10-10,Belgium,GBP,63602
2019-10-10,Qatar,AUD,11235
2019-10-10,Italy,CAD,47649
2019-10-10,Austria,USD,606
2019-10-10,Australia,AUD,19647
2019-10-10,South Africa,GBP,47113
2019-10-10,Qatar,AUD,21621
2019-10-10,Austria,EUR,11014
2019-10-10,United Kingdom,CAD,70172
2019-10-10,United States of America,USD,55898
2019-10-10,Qatar,CAD,41020
2019-10-10,Chile,USD,80427
2019-10-10,United States of America,EUR,88272
2019-10-10,South Africa,GBP,88655
2019-10-10,United Kingdom,CAD,14293
2019-10-10,Australia,EUR,535
2019-10-10,Chile,CAD,58043
2019-10-10,Belgium,AUD,60724
2019-10-10,Belgium,AUD,85163
2019-10-10,Qatar,GBP,68651
2019-10-10,United States of America,EUR,38201
2019-10-10,Italy,EUR,8807
2019-10-10,Chile,EUR,57026
2019-10-10,United Arab Emirates,CAD,51335
2019-10-10,Australia,AUD,75700
2019-10-10,Chile,EUR,61512
2019-10-10,United Kingdom,CAD,29576
2019-10-10,United States of America,AUD,60746
2019-10-10,Italy,CAD,48818
2019-10-10,United States of America,CAD,58549
2019-10-10,Austria,EUR,77510
2019-10-10,Latvia,USD,96985
2019-10-10,Austria,GBP,87107
2019-10-10,United Arab Emirates,AUD,7922
2019-10-10,Latvia,GBP,45475
2019-10-10,Belgium,CAD,21745
2019-10-10,United Kingdom,EUR,45703
2019-10-10,Qatar,EUR,11309
2019-10-10,Italy,GBP,49469
2019-10-10,Chile,GBP,64875
2019-10-10,United Kingdom,EUR,87902
2019-10-10,Belgium,CAD,11555
2019-10-10,Australia,USD,64868
2019-10-10,Latvia,GBP,11597
2019-10-10,Belgium,GBP,22483
2019-10-10,United Arab Emirates,CAD,65096
2019-10-10,Austria,GBP,15421
2019-10-10,Australia,AUD,91585
2019-10-10,Australia,AUD,99267
2019-10-10,Belgium,EUR,43605
2019-10-10,Qatar,AUD,55152
2019-10-10,Belgium,AUD,65401
2019-10-10,South Africa,USD,19954
2019-10-10,South Africa,EUR,95368
2019-10-10,United States of America,EUR,70768
2019-10-10,Belgium,EUR,90210
2019-10-10,Qatar,AUD,57599
2019-10-10,Austria,CAD,63630
2019-10-10,Qatar,USD,31892
2019-10-10,United Kingdom,GBP,38260
2019-10-10,Chile,EUR,49707
2019-10-10,South Africa,AUD,74866
2019-10-10,Qatar,GBP,10617
2019-10-10,Latvia,CAD,23272
2019-10-10,Australia,GBP,54998
2019-10-10,United Arab Emirates,CAD,56325
2019-10-10,Austria,AUD,78744
2019-10-10,Italy,GBP,4959
2019-10-10,Latvia,EUR,27411
2019-10-10,Latvia,AUD,61099
2019-10-10,Italy,GBP,6494
2019-10-10,Austria,USD,64924
2019-10-10,Belgium,USD,44635
2019-10-10,United Arab Emirates,CAD,39124
2019-10-10,United Arab Emirates,EUR,68269
2019-10-10,United Arab Emirates,GBP,25099
2019-10-10,United Kingdom,GBP,22313
2019-10-10,Chile,CAD,62547
2019-10-10,United States of America,CAD,8703
2019-10-10,United States of America,EUR,54081
2019-10-10,Italy,GBP,14288
2019-10-10,United Kingdom,USD,20713
2019-10-10,Italy,EUR,51815
2019-10-10,United Arab Emirates,CAD,77243
2019-10-10,United Kingdom,EUR,99813
2019-10-10,Austria,AUD,79411
2019-10-10,United Arab Emirates,GBP,43031
2019-10-10,Belgium,AUD,28972
2019-10-10,Italy,GBP,74411
2019-10-10,Latvia,EUR,18078
2019-10-10,Qatar,USD,38772
2019-10-10,Latvia,CAD,70595
